date,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,Market,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,MW1,MW2,MW3,MW4,MW5,MW6,MW7,MW8,MW9,MW10,MW11,MW12,MW13,MW14,MW15,MW16,MW17,MW18,MW19,MW20,MW21,MW22,MW23,MW24,MW25,SENT
201205,-8.5656,-6.0495,-6.9377,-8.1949,-4.6298,-5.4398,-5.048,-7.5733,-5.4493,-7.2418,-7.8017,-6.165,-8.177,-6.1259,-6.5705,-6.6688,-8.6904,-8.8052,-6.5937,-5.2857,-6.3836,-4.8603,-5.1862,-2.8849,-12.6648,-6.080769824,0.003566325,0.002777595,0.003222461,0.00432708,0.005672907,0.009264476,0.006598733,0.006470901,0.006523858,0.00500241,0.014341377,0.012859968,0.009874155,0.009776471,0.006403123,0.036932965,0.027041195,0.020060837,0.012620726,0.013623197,0.288312985,0.206094749,0.100664829,0.121368432,0.066598241,0.005344785,0.004222329,0.0045268,0.005328187,0.006600334,0.008823552,0.00723867,0.007352046,0.006970344,0.004939243,0.015575237,0.013189849,0.011246103,0.009209476,0.005701346,0.036414854,0.026723736,0.019581636,0.01606198,0.010368714,0.403411763,0.161400688,0.103235919,0.074309557,0.032222855,-0.377367521
201206,7.3119,7.2117,5.4993,5.3715,5.5,6.91,5.0541,3.8731,3.3985,4.5685,5.2981,3.6213,1.6915,2.388,4.0224,0.5188,1.9936,3.9591,2.7222,3.2078,2.8032,4.2828,5.5779,4.9537,5.9151,3.952606655,0.003480084,0.002731099,0.003198293,0.004236192,0.005641863,0.00928903,0.006681116,0.006378596,0.006574841,0.00494456,0.014111883,0.012879502,0.009449804,0.009785652,0.006375555,0.036786558,0.026309487,0.019494729,0.01254652,0.013767612,0.287530094,0.208696108,0.101663932,0.125428635,0.062018256,0.005333986,0.004215141,0.004520978,0.005324405,0.006595545,0.008823141,0.007234341,0.007345357,0.006967835,0.004937435,0.015561746,0.013185515,0.011230741,0.009209569,0.005698691,0.036409474,0.02671651,0.01956692,0.01602605,0.010382601,0.402891898,0.161586783,0.10323327,0.074603193,0.032398876,-0.375693748
201207,-2.3072,1.0635,-2.9946,-1.7327,-2.3138,-4.1865,-0.5106,-0.6034,-1.1076,-0.8537,-2.6447,-0.2917,-1.1504,0.73,-3.7802,-2.182,0.0641,0.4585,0.1724,-1.134,1.4134,2.5519,1.3012,1.135,-1.7677,0.866025373,0.003396532,0.002061733,0.003139665,0.004091857,0.00632268,0.008849029,0.007321321,0.006448068,0.006770297,0.005015202,0.012256885,0.013273097,0.009910168,0.009247136,0.006603656,0.03839169,0.022303053,0.018881156,0.016121011,0.013514965,0.338134523,0.195684036,0.115646599,0.077551496,0.059064144,0.005319937,0.004203483,0.004515926,0.005320912,0.00659434,0.008818188,0.007232912,0.007339649,0.006967627,0.004936364,0.015535725,0.013183274,0.011219604,0.009207285,0.005700236,0.036415762,0.026692383,0.019550078,0.01601077,0.010393323,0.402701706,0.161810202,0.103187277,0.074608702,0.032534337,-0.357538248
201208,2.5298,0.4724,3.9556,2.8699,3.3734,1.665,2.5681,2.7535,3.1799,4.4614,5.2079,3.4219,4.511,4.1674,3.4798,4.2306,4.0428,2.4768,3.8044,6.3232,2.0756,2.3602,1.5746,0.6101,6.5392,2.575793592,0.003295462,0.002031801,0.003020718,0.003949574,0.006120776,0.008366033,0.00717804,0.006306293,0.006646125,0.004939043,0.011654147,0.013116994,0.009727116,0.009250421,0.006308389,0.037036357,0.021910305,0.018830664,0.016029988,0.01326425,0.340336774,0.199151402,0.116113282,0.07789339,0.057522658,0.005305583,0.004191873,0.004510451,0.005316778,0.006592131,0.008810553,0.007230753,0.007333222,0.006966731,0.004935031,0.015505762,0.013179915,0.011207355,0.009204773,0.00570001,0.036413564,0.026666106,0.019532706,0.015994415,0.010402831,0.402526266,0.162054505,0.103140619,0.074615036,0.03266303,-0.354883105
201209,4.7843,5.4442,4.4563,4.6841,4.5695,5.2356,3.3429,3.4716,3.9402,4.0708,2.9093,1.5874,1.7368,3.1151,3.8775,1.9775,1.8715,2.3882,2.4456,3.3469,1.7653,2.5018,3.6544,3.2474,5.4648,2.686876084,0.00330146,0.001992575,0.003052447,0.003955922,0.006098966,0.008308567,0.00718973,0.006323723,0.006694029,0.004983701,0.011977572,0.013243235,0.009759796,0.009398116,0.006366339,0.037691474,0.022255664,0.018823667,0.016240681,0.013746807,0.338643857,0.198606984,0.115085253,0.076418852,0.059840583,0.005291432,0.004179889,0.004504889,0.005312432,0.006589839,0.008803063,0.007228815,0.007326667,0.006965874,0.004934128,0.015478456,0.013177397,0.01119529,0.009203049,0.005700375,0.036415188,0.026641562,0.019515736,0.015979601,0.010416059,0.40232358,0.162299331,0.103091263,0.074614995,0.032811089,-0.352943862
201210,-5.0861,-5.0576,-3.7818,-3.2021,-1.4252,-5.8973,-1.7798,-1.4363,-1.6124,-1.0298,-3.7495,0.3636,0.1185,0.5551,-0.2164,-1.1534,0.0223,-0.1327,-0.0906,1.5457,-3.354,-1.2683,-2.8635,-0.3897,3.3315,-1.744025355,0.003376836,0.001976812,0.003089471,0.004040435,0.006180477,0.008359715,0.007251399,0.006247384,0.006611429,0.005061184,0.012028512,0.013072607,0.009684689,0.009453389,0.006449473,0.03687263,0.02209103,0.018795538,0.016211273,0.013844535,0.336025891,0.198590832,0.116187296,0.076916274,0.061580892,0.005277697,0.004167605,0.004499394,0.005308423,0.006588075,0.008795738,0.007227415,0.007319428,0.006964507,0.004933628,0.015450574,0.013173802,0.011182929,0.009201768,0.005701412,0.036412387,0.026614818,0.019498258,0.015964748,0.010430254,0.40210204,0.162543263,0.103051294,0.074618254,0.032972289,-0.341237083
201211,-0.2375,1.6583,0.5662,-0.351,1.2296,-0.464,-0.0887,0.7744,0.4236,2.6454,2.7374,2.7133,2.4631,2.0394,-0.1803,2.9272,2.9574,-0.3564,1.3045,0.5566,1.2517,0.5258,-0.4217,-0.3773,-1.5008,0.67951761,0.003265818,0.001912274,0.002992536,0.0039446,0.00617727,0.008016891,0.007259001,0.006274331,0.006625546,0.005048796,0.011632086,0.013357807,0.009877534,0.009682548,0.006553261,0.037045173,0.022512399,0.019118481,0.016499854,0.014319514,0.330708549,0.199607039,0.114777018,0.078045215,0.06474646,0.005263489,0.004155274,0.004493527,0.005304038,0.006586321,0.008785884,0.007225665,0.007312368,0.006963266,0.004932867,0.015419592,0.013171216,0.011171921,0.009201549,0.005702886,0.036408354,0.026591361,0.019482753,0.0159511,0.010445909,0.401857142,0.162786297,0.103010894,0.074628703,0.033147625,-0.354784792
201212,0.3145,3.7136,3.9574,4.6117,4.2907,3.5829,3.2577,3.1647,3.8727,5.0737,2.3667,3.8214,1.897,3.1926,3.6763,2.0432,2.4342,2.9039,3.8597,3.4453,-1.0298,0.3446,1.4353,2.3362,7.2641,1.171700588,0.003186428,0.001872717,0.002989528,0.003904949,0.00611731,0.007708888,0.00709255,0.006298095,0.006570119,0.005003661,0.011900748,0.013483041,0.01005616,0.009713838,0.006508473,0.037976753,0.022784547,0.018934871,0.016635005,0.01432758,0.33290415,0.199427274,0.113811017,0.077340687,0.063451612,0.005248196,0.004142443,0.004487639,0.005299403,0.006583912,0.008773174,0.007222407,0.007305141,0.006961678,0.004931529,0.01538823,0.013168979,0.011161473,0.009201258,0.005704289,0.036407589,0.026569263,0.019465881,0.015938224,0.010461383,0.401633215,0.163026366,0.102969887,0.074636373,0.033312068,-0.350873018
201301,6.5479,4.6718,5.7226,5.5612,5.7471,7.7023,5.7472,7.611,6.7164,5.0954,5.2737,6.5828,6.1388,7.3299,7.6615,7.2487,6.5177,6.4953,8.6228,9.1297,3.6273,5.6829,5.7753,6.65,7.3676,5.483510535,0.003109679,0.001892778,0.003044729,0.004024278,0.00629389,0.007878427,0.007233998,0.006427919,0.006743769,0.005187374,0.012029116,0.01367397,0.01007267,0.009879418,0.006622226,0.038370104,0.02310009,0.018967706,0.017075082,0.014669863,0.325795823,0.198003385,0.114115624,0.078350661,0.067437423,0.005232463,0.004129642,0.004481956,0.005295357,0.006582265,0.008761391,0.007219841,0.007298608,0.006960661,0.004931046,0.015356972,0.013166932,0.01115124,0.009201558,0.005705964,0.036409208,0.026548574,0.019448271,0.015926821,0.010478165,0.401379535,0.163254779,0.102931846,0.074648368,0.033498536,-0.355630567
201302,-1.9431,0.7331,-0.3141,1.6768,1.6474,1.0345,1.2737,0.7095,2.1572,0.5832,0.4262,1.2561,0.7776,2.4533,1.9265,0.4947,1.2662,1.9304,0.8325,2.617,1.1539,1.2782,1.9774,2.2793,0.6722,1.335566834,0.003113445,0.001854139,0.003056504,0.004032936,0.006229395,0.008058211,0.007172723,0.006568113,0.006797875,0.005177232,0.012023255,0.013450969,0.00999138,0.010069037,0.006770355,0.039077256,0.023365634,0.019177679,0.017606847,0.015195418,0.320422472,0.198400944,0.114465828,0.079254784,0.06866757,0.00521609,0.004115774,0.004475847,0.005290883,0.006579492,0.008750792,0.007216599,0.007292442,0.006959691,0.004929902,0.015325915,0.013163078,0.011139618,0.00920274,0.00570843,0.036415433,0.026528361,0.019430888,0.01591821,0.01049834,0.401088199,0.163493955,0.102898994,0.074663959,0.033696367,-0.336574967
201303,7.7562,6.3036,4.5516,4.2972,4.3683,5.1591,5.2397,3.8831,4.4794,4.6757,4.4384,4.498,5.2714,3.5,5.3521,3.6747,4.0934,4.3577,5.4427,6.2928,3.9713,3.4227,3.3112,4.8767,3.3189,3.950815966,0.002971347,0.001798438,0.002994823,0.00402287,0.00623288,0.008011055,0.007181849,0.006535619,0.006864504,0.005147611,0.011940936,0.013457607,0.009947649,0.010163275,0.006549579,0.038821908,0.023383123,0.019302621,0.017544454,0.015404902,0.319858962,0.198336765,0.115122975,0.080100006,0.06830424,0.005199746,0.004101912,0.004469467,0.005286332,0.006576725,0.008741522,0.007214076,0.007286179,0.006958922,0.004928473,0.015297202,0.013159297,0.011127596,0.009204668,0.005709683,0.036423625,0.026508935,0.019413767,0.01590884,0.010519478,0.400803937,0.163728721,0.102859833,0.074679793,0.03389127,-0.30700883
201304,0.2541,-0.5484,-0.8804,-0.7471,0.6701,-1.0934,-1.9376,-1.2168,-1.3586,1.6625,-1.9321,0.268,-0.8352,-0.7338,-1.776,1.1851,0.9808,-0.7179,1.9453,0.9403,2.3161,1.2899,1.8917,1.6669,2.749,1.558404661,0.003044463,0.001841248,0.003015467,0.004002924,0.006237701,0.00799397,0.007238535,0.006448587,0.006906326,0.005137037,0.011841884,0.013547036,0.010079619,0.010121805,0.006637539,0.03876408,0.023434761,0.019392825,0.017795632,0.015744333,0.319980964,0.197510593,0.114475007,0.080843645,0.067964019,0.005183592,0.004087953,0.004462964,0.005281459,0.00657368,0.008732239,0.007211824,0.007279015,0.006958451,0.00492683,0.015266363,0.013155853,0.011115964,0.009206281,0.005711213,0.036431577,0.026488302,0.019396138,0.015900704,0.010543573,0.400515862,0.163962102,0.102816373,0.074702641,0.034089049,-0.305098407
201305,7.9628,4.3203,3.9044,6.3191,4.3306,5.3467,4.6525,5.5806,4.6523,7.9697,3.0221,5.8582,3.9379,4.9188,3.9276,4.151,3.1496,1.9191,3.2214,4.6033,1.2214,2.3272,1.373,3.204,9.0442,2.791085275,0.003010108,0.001806308,0.002932688,0.003900869,0.006151541,0.007799826,0.0070022,0.006282438,0.006716375,0.005151787,0.01145307,0.013188501,0.009857476,0.009910473,0.006430486,0.038685846,0.02333793,0.018635434,0.017846928,0.015246595,0.322762313,0.197151429,0.114900469,0.081035314,0.068803598,0.005167392,0.004073792,0.004455819,0.005275757,0.006569988,0.008721908,0.007208219,0.007270737,0.006956733,0.004925544,0.015233938,0.013150463,0.011103047,0.009206768,0.005711508,0.036440696,0.02646687,0.019374049,0.015893153,0.010564777,0.400246638,0.164191493,0.102773756,0.074725793,0.03429116,-0.2709718
201306,-0.9627,-0.5118,1.9658,1.152,0.2757,1.8415,-0.1096,-0.3928,-0.7568,-1.3598,-0.4869,-0.9862,-1.5046,-0.66,-0.2036,-2.1113,-2.5252,-1.3838,-1.502,-1.2399,-2.3609,-0.2771,0.1484,-0.3672,-2.8439,-1.272527401,0.003173018,0.001840898,0.002964408,0.003999558,0.006199429,0.007976661,0.007102195,0.006419755,0.006861231,0.005433155,0.011528196,0.013477089,0.009999413,0.010027923,0.006520879,0.038566722,0.023502348,0.018537232,0.017982899,0.015555865,0.317227212,0.196653176,0.113632414,0.081558268,0.073260058,0.005151722,0.004059635,0.004448758,0.005270622,0.006566441,0.008711888,0.007204968,0.007263189,0.006956018,0.004925905,0.015200018,0.013146054,0.011090877,0.00920811,0.00571263,0.036446793,0.026445806,0.019351301,0.015887203,0.010588262,0.399938686,0.16441733,0.102726331,0.074754952,0.034526502,-0.221906967
201307,7.1097,10.2737,7.2467,9.1016,7.3549,7.1593,6.3199,6.4548,7.0011,8.1721,8.381,7.5068,6.101,7.7774,8.9792,8.143,4.7049,6.4994,8.0441,5.0202,6.0499,4.1688,4.5466,4.7036,7.2476,5.633644599,0.003278488,0.002431049,0.003101642,0.004378532,0.006249118,0.008840296,0.005497918,0.007491788,0.007429838,0.005301919,0.014088476,0.014167243,0.009286186,0.008724372,0.007787064,0.03875671,0.026635398,0.020123025,0.017524377,0.012119383,0.244487235,0.236045384,0.115485304,0.100390516,0.080378737,0.005134637,0.004047591,0.004440952,0.005266623,0.006564101,0.008703548,0.007189986,0.00726185,0.006957522,0.004926056,0.015184047,0.013146328,0.011074114,0.009204536,0.005721762,0.036446741,0.026445356,0.019335732,0.015883844,0.010588828,0.399203835,0.164867264,0.102737724,0.074852685,0.034814339,-0.202009772
201308,-2.2214,-2.6621,-2.2895,-3.8082,-3.1887,-0.735,-0.6621,-3.218,-3.8377,-3.6786,-1.688,-1.9427,-3.6661,-4.7834,-3.6914,-1.7183,-2.1895,-3.1485,-2.3656,-4.3434,-1.4901,-2.4803,-3.6251,-3.7478,-4.4385,-2.678072835,0.003308572,0.00254129,0.003121481,0.004520338,0.00629975,0.008978271,0.005539792,0.007475573,0.007532167,0.005435692,0.014444702,0.014432522,0.009338137,0.00891082,0.008042311,0.039653464,0.026424499,0.020301541,0.017936011,0.012057825,0.24554972,0.232794913,0.114164983,0.099591447,0.08160418,0.005117472,0.004035902,0.004432806,0.005263217,0.006561693,0.008696155,0.007174997,0.007260217,0.006959591,0.004927033,0.015170345,0.013148626,0.011057191,0.009201618,0.005733243,0.036455488,0.026442794,0.019321199,0.015882766,0.010589171,0.398440103,0.165315422,0.102739854,0.074950106,0.035122992,-0.188320825
201309,7.2909,7.7154,7.0921,6.8192,5.9101,7.0629,6.0207,7.4464,6.0406,5.5363,5.8044,5.7887,5.4895,5.4904,4.3521,5.6324,5.6367,5.1781,5.7067,3.4424,4.3369,2.5854,2.5833,2.5666,2.2844,3.695958472,0.00329845,0.002503305,0.003139659,0.004476728,0.006204952,0.009107395,0.005668952,0.007448579,0.007453894,0.005379853,0.014620657,0.014572807,0.009258191,0.008728322,0.007962092,0.039755728,0.026590322,0.020227727,0.018009224,0.011592152,0.248761929,0.23333666,0.113189302,0.098441974,0.080271146,0.005100562,0.004024187,0.004425134,0.005259738,0.006558807,0.008689513,0.007160863,0.007258093,0.006960801,0.004927493,0.015157569,0.013150974,0.011040063,0.009197675,0.00574368,0.036462254,0.026440994,0.019305166,0.015881239,0.010585686,0.397742856,0.165752505,0.102731111,0.075031966,0.035411072,-0.18128705
201310,-0.7457,0.757,2.2637,3.9391,2.7829,0.5487,1.584,1.1743,3.8512,4.3841,3.427,3.6415,3.7412,4.1122,5.666,2.1791,3.8809,2.7505,4.6517,6.1944,4.8487,4.3392,5.3529,3.4483,3.5961,4.183913395,0.003420749,0.00257693,0.003223107,0.004571087,0.006307556,0.009379198,0.005627242,0.007743659,0.00764501,0.005337903,0.014837754,0.014913792,0.009441267,0.008901282,0.008030848,0.040108854,0.027169941,0.020581335,0.018395658,0.011591578,0.25089753,0.231496026,0.110810059,0.097581556,0.079410077,0.005083937,0.00401258,0.004417591,0.005256516,0.006556195,0.008683918,0.007145908,0.007257575,0.006963058,0.004927527,0.015145084,0.013155498,0.011023631,0.009194559,0.005754851,0.036471397,0.026442986,0.019291894,0.015882863,0.010583127,0.397039287,0.166191406,0.102708169,0.075109952,0.035700493,-0.165938355
201311,7.9396,5.2081,5.7927,7.077,5.0532,6.1401,3.6781,3.322,2.9682,5.7729,2.78,3.345,3.5419,2.6658,3.9114,2.2274,1.8308,0.8106,-0.4453,3.7509,3.1589,3.6096,1.4748,1.8456,6.5501,3.140165534,0.003232977,0.002496809,0.003157041,0.004491879,0.006146037,0.009069374,0.005426405,0.007532157,0.007568217,0.005287156,0.014756227,0.01485986,0.009418772,0.0087841,0.008160613,0.039401248,0.027135791,0.02032906,0.018504785,0.011831747,0.25278138,0.232143065,0.11201477,0.09645738,0.07901315,0.005065189,0.003999978,0.004409157,0.005252465,0.006552238,0.008675714,0.007129158,0.007255725,0.00696498,0.004927356,0.015131597,0.013160618,0.011006935,0.009190854,0.005767113,0.036474916,0.026445218,0.019277856,0.015886554,0.010584052,0.396310819,0.166646901,0.102699962,0.075188047,0.035996597,-0.16937312
201312,1.9388,3.483,2.3947,1.1641,1.4422,2.7701,0.4348,3.5715,1.8471,0.8441,1.6324,3.806,2.8966,3.6244,2.4006,3.0787,3.6518,2.8419,3.3529,3.417,2.5968,2.3844,3.5772,2.2648,1.9529,2.627722466,0.003320797,0.002541928,0.003212769,0.004636361,0.006273692,0.009357024,0.005401592,0.007561713,0.007513944,0.005387951,0.014740965,0.014693952,0.009346059,0.008750852,0.008228433,0.039158053,0.026836437,0.019543326,0.01759262,0.011921073,0.253135924,0.233389318,0.110404172,0.095236256,0.081814789,0.005047363,0.003987778,0.004400981,0.005249333,0.006549233,0.008670429,0.007112304,0.007254348,0.006966993,0.004928254,0.01511898,0.013165028,0.010990059,0.009187258,0.005780096,0.036478037,0.02644593,0.019259445,0.015885273,0.010587392,0.395548489,0.167119227,0.102685486,0.075266667,0.036315617,-0.163964848
201401,3.2985,-2.6933,-2.2724,-3.8702,-3.148,0.0742,-2.1095,-5.1985,-3.9985,-6.3044,-0.3971,-2.9894,-4.5885,-2.5782,-2.2746,-2.644,-3.3464,-0.8402,-5.0601,-3.0153,-4.0354,-2.6006,-3.3587,-4.3171,-4.3038,-3.386281461,0.003303283,0.00256668,0.003193507,0.004545937,0.006172044,0.009279087,0.005292483,0.007643905,0.007465715,0.005256926,0.014461219,0.014883634,0.009080252,0.008843939,0.008215227,0.039378243,0.026968643,0.019617904,0.017726515,0.012018299,0.253295157,0.233009034,0.111443681,0.094985201,0.081353486,0.005029332,0.003975719,0.004392539,0.005245584,0.006545559,0.008664445,0.007094321,0.007253137,0.006968693,0.00492805,0.015103599,0.013169654,0.010970628,0.009183733,0.005793127,0.036481052,0.026445573,0.019240469,0.015884485,0.010592109,0.394780903,0.167593672,0.102680502,0.075345899,0.036637212,-0.176569559
201402,4.8886,3.4992,4.0029,5.6477,4.5936,4.5502,3.4905,6.0012,5.1306,4.1049,6.5535,4.7181,4.0815,6.8595,4.3284,5.9416,6.0109,4.8389,5.4287,5.4335,5.1216,5.0699,2.9576,4.1573,2.4728,4.61804416,0.00351208,0.0025652,0.00320686,0.004435946,0.006120516,0.009575014,0.005372053,0.007373607,0.007431928,0.005106749,0.014929917,0.014971039,0.008984028,0.008934148,0.008324817,0.039753334,0.027023027,0.020167602,0.017444921,0.012081253,0.251910207,0.235183543,0.110698964,0.094260258,0.08063299,0.005013294,0.003963805,0.00438439,0.005241229,0.006541319,0.008660571,0.007077514,0.007250029,0.006970007,0.004926475,0.015091765,0.013174383,0.010951394,0.009180861,0.005805991,0.036485624,0.026445207,0.019223586,0.015881019,0.010596945,0.394058741,0.168057098,0.102666296,0.07541287,0.036939586,-0.198419002
201403,-4.8288,1.4217,0.2651,1.0331,1.3806,-3.9276,0.0883,1.4175,1.1091,2.4855,-4.6867,0.0495,1.009,1.3994,1.9302,-2.3014,-0.2353,0.201,1.9547,5.1365,-1.4183,0.485,2.317,3.7469,3.6783,0.614168086,0.003466903,0.002542617,0.003191694,0.004410985,0.006116999,0.009496512,0.00532492,0.007481194,0.007477442,0.005087987,0.015232029,0.014994013,0.008950513,0.009126551,0.008301313,0.040320509,0.027409304,0.020209379,0.017591872,0.012168933,0.253208675,0.236168125,0.108912964,0.093727288,0.07908128,0.004996896,0.00395122,0.004375666,0.005236335,0.006536804,0.008656298,0.007059694,0.007247456,0.00697174,0.004924753,0.015081721,0.013178767,0.010931001,0.009179123,0.005819245,0.036494618,0.026446519,0.019207412,0.015879508,0.010603567,0.39330257,0.168542115,0.10264725,0.07548798,0.037241742,-0.222514118
201404,-8.5336,-6.7623,-5.5352,-3.2745,-4.3168,-6.6694,-3.1342,-3.0431,-1.8903,-1.9693,-5.6612,-1.676,-1.7119,-1.5581,-3.1447,-3.0865,-0.8995,0.222,0.0708,-0.5504,1.5353,0.0353,1.492,2.0082,-2.3839,0.017389183,0.003283658,0.002563092,0.003119787,0.004397445,0.006160008,0.009077599,0.005303911,0.007550537,0.007465823,0.00502254,0.014449118,0.014924403,0.008985581,0.009201599,0.008265871,0.03918357,0.027203708,0.020151028,0.017818894,0.012721002,0.248165369,0.235975614,0.110805269,0.096653797,0.081550775,0.00498003,0.003939127,0.004366628,0.005231459,0.006532543,0.008650321,0.00704228,0.00724581,0.006973431,0.004922883,0.015067231,0.013183138,0.010911305,0.009177941,0.005832451,0.036497504,0.026446844,0.019192356,0.015879591,0.010614276,0.392506338,0.169021001,0.102642122,0.075584926,0.037558463,-0.239668531
201405,-2.5945,-1.3382,-0.5547,-0.7746,-0.1998,-0.2894,-0.1461,1.6928,-0.6056,-0.3684,1.2637,0.4012,1.9794,0.5798,1.9603,2.7726,1.5252,3.2299,1.1967,1.6337,3.2066,1.4583,2.3192,1.6619,1.3963,1.988862374,0.003009314,0.002389478,0.002952807,0.004245625,0.005838484,0.008488366,0.005078439,0.007258104,0.00733575,0.004927468,0.01365453,0.014698961,0.008847412,0.009074735,0.007895504,0.038034315,0.026694499,0.020225467,0.017859083,0.012669023,0.252252394,0.236351794,0.111762348,0.098797485,0.079658616,0.004962044,0.003926046,0.004356741,0.005225751,0.006526147,0.008641,0.007023499,0.007242066,0.00697415,0.00492026,0.015048033,0.013185528,0.010890832,0.009175877,0.005842887,0.036492937,0.02644384,0.019177714,0.015879501,0.010624261,0.391750279,0.169498,0.102640727,0.075694228,0.037857652,-0.239005243
201406,5.5662,10.8286,3.5701,4.1263,3.8132,7.5865,6.4696,5.7965,4.9039,5.7987,6.2187,5.3954,3.7871,4.9462,5.0246,4.475,3.7989,4.0071,3.9109,3.6228,1.1218,1.2335,2.5455,3.2992,3.426,2.497320901,0.002879989,0.002296992,0.002825396,0.004132289,0.005698717,0.008314406,0.004978402,0.007074472,0.007155853,0.004819309,0.013575918,0.01449298,0.008857463,0.00895736,0.007899361,0.038381515,0.026597639,0.020482618,0.017722755,0.012633477,0.255352867,0.235023018,0.112205933,0.098357554,0.079283718,0.004943494,0.003912486,0.004346035,0.00521931,0.006518963,0.008631197,0.007004603,0.007237492,0.006973786,0.004917119,0.015029154,0.013187385,0.010870711,0.009173293,0.005853514,0.036491603,0.026440783,0.019164776,0.015879521,0.010634662,0.39100797,0.169964191,0.102639827,0.075803303,0.038154821,-0.250438511
201407,-9.1708,-7.7139,-6.2605,-4.4096,-4.9667,-5.2482,-6.5795,-5.5736,-6.2436,-5.9004,-5.7155,-5.5759,-6.1848,-6.4516,-4.2476,-2.2321,-4.4356,-3.2311,-3.8396,-3.8099,-1.6322,-0.8399,-0.5171,-2.6182,-1.3682,-1.986429458,0.003389563,0.002432106,0.002482837,0.003986192,0.004806482,0.009700837,0.007103444,0.008189568,0.006785197,0.005466981,0.013844766,0.01254606,0.010350196,0.011756484,0.006894794,0.03586579,0.029350372,0.020595224,0.015709322,0.012813364,0.20875631,0.236761833,0.156132098,0.07899436,0.095285821,0.004923997,0.003899146,0.004331284,0.00520969,0.006498941,0.008633571,0.007001895,0.007240676,0.006970763,0.004917033,0.015008158,0.013181984,0.010863964,0.009185125,0.005857137,0.036476451,0.026453532,0.019165423,0.015862023,0.010644784,0.389824344,0.170449753,0.103004625,0.075817957,0.038577745,-0.206489238
201408,2.8224,4.5226,3.0303,4.574,3.3114,5.8072,5.3283,3.875,4.5522,5.2538,6.0665,4.0977,4.7531,5.5136,4.4737,6.1957,4.7064,5.2173,4.0519,4.5408,4.8987,4.4502,2.3417,2.3604,5.1399,4.229500342,0.003126349,0.002281444,0.00234751,0.003889748,0.004667139,0.009397009,0.006697824,0.007904254,0.006500908,0.005256579,0.01316205,0.012097488,0.00980214,0.011243779,0.006749964,0.035177719,0.028672128,0.020370425,0.015434569,0.012595358,0.209804423,0.239782694,0.158480225,0.078567932,0.095990343,0.004903364,0.003885327,0.00431628,0.005199941,0.006478635,0.008633556,0.006996487,0.007241793,0.006965807,0.004915338,0.014982306,0.013173792,0.010854128,0.009192474,0.005859357,0.03645671,0.026460179,0.019164455,0.015841581,0.010652565,0.388694363,0.170940699,0.103370337,0.075827541,0.038992983,-0.175580541
201409,-6.9546,-4.4977,-6.9392,-5.6555,-5.7168,-4.9581,-4.3218,-5.4975,-5.0862,-8.0059,-2.8909,-6.2538,-4.5372,-6.6958,-7.2001,-3.1932,-3.145,-4.2193,-4.5396,-4.7991,-0.5847,-0.8431,-1.62,-4.0202,-0.1807,-1.90307344,0.003085202,0.002292716,0.002314171,0.003889481,0.004620425,0.009558607,0.006781756,0.007844782,0.006531738,0.005313462,0.01340123,0.012098893,0.009868099,0.011385663,0.006775932,0.035552842,0.028602703,0.020586755,0.01541413,0.012647083,0.211426787,0.240269903,0.155678185,0.077141923,0.096917533,0.004881914,0.003871184,0.00430056,0.005190064,0.006457722,0.008633766,0.006991428,0.007242651,0.006960993,0.004914154,0.014955411,0.013165179,0.010844726,0.009201355,0.005861673,0.036436533,0.02646642,0.019165438,0.015820925,0.010661563,0.38753879,0.171452776,0.10373037,0.075827594,0.039426811,-0.136911978
201410,6.3009,6.8663,5.7544,7.2295,4.5869,8.3291,6.8808,6.0709,5.4034,4.1636,6.0342,6.0031,3.902,4.157,4.0571,3.9045,0.4911,3.6154,3.7411,-0.5112,2.327,2.6781,2.0492,-0.0151,1.4951,2.463204474,0.002891941,0.002220409,0.002196142,0.003725396,0.004432767,0.009271457,0.006553933,0.007563961,0.006324395,0.004983313,0.013275994,0.011571943,0.009606438,0.010832622,0.006222372,0.035067594,0.028271216,0.020115243,0.014999721,0.012272937,0.214265131,0.243115519,0.156093613,0.075435079,0.098690862,0.004859319,0.003856618,0.00428432,0.005178935,0.006435768,0.008631503,0.00698447,0.007241386,0.006954498,0.004910745,0.014927984,0.013152871,0.010834082,0.009206006,0.005859886,0.036412999,0.026470017,0.0191638,0.015798567,0.010667763,0.386434623,0.171971928,0.104082441,0.075818271,0.039861201,-0.113365401
